datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,humidity,precip,windgust,windspeed,sealevelpressure,visibility,severerisk,conditionClear,conditionPartiallyCloudy,conditionOvercast,conditionRain,windirCat,fecha,severeriskCat
2024-07-19,11.7,8.0,10.0,11.7,5.7,9.1,87.1,0.0,48.2,20.5,1027.0,11.3,0.0,0,1,0,0,Sur,2024-07-19,Bajo
2024-07-20,11.5,7.8,9.9,11.5,5.3,9.2,86.3,0.576,,14.9,1027.1,11.5,0.0,0,0,1,1,Este,2024-07-20,Bajo
2024-07-21,15.4,10.4,12.0,15.4,10.4,12.0,93.3,0.163,,13.1,1020.3,7.3,0.0,0,0,1,1,Oeste,2024-07-21,Bajo
2024-07-22,13.0,10.0,11.5,13.0,10.0,11.5,93.9,0.0,,11.6,1022.0,5.4,0.0,0,0,1,0,Oeste,2024-07-22,Bajo
2024-07-23,19.0,12.1,13.9,19.0,12.1,13.9,92.7,0.0,,9.8,1020.2,3.9,0.0,0,1,0,0,Norte,2024-07-23,Bajo
2024-07-24,23.2,13.8,18.0,23.2,13.8,18.0,80.8,5.391,,16.0,1015.6,12.3,0.0,0,1,0,1,Norte,2024-07-24,Bajo
2024-07-25,16.1,10.0,12.9,16.1,10.0,12.9,73.6,0.163,,17.1,1016.6,13.6,0.0,0,1,0,1,Oeste,2024-07-25,Bajo
2024-07-26,17.8,5.7,11.3,17.8,5.7,11.3,76.8,0.0,,9.9,1019.7,11.2,0.0,1,0,0,0,Este,2024-07-26,Bajo
2024-07-27,15.9,5.1,10.0,15.9,5.0,10.0,83.1,0.0,,13.4,1020.2,8.8,0.0,0,1,0,0,Sur,2024-07-27,Bajo
2024-07-28,12.7,4.1,8.0,12.7,4.1,8.0,75.8,0.163,,10.2,1026.4,12.4,0.0,0,1,0,1,Este,2024-07-28,Bajo
2024-07-29,11.0,1.8,6.7,11.0,1.8,6.3,73.7,0.017,,12.0,1032.1,11.3,0.0,0,0,0,1,Sur,2024-07-29,Bajo
2024-07-30,14.1,0.3,7.0,14.1,-1.6,5.9,66.4,0.0,,18.0,1027.9,13.2,0.0,0,1,0,0,Norte,2024-07-30,Bajo
2024-07-31,18.9,7.6,13.2,18.9,5.6,12.4,79.0,0.0,,14.5,1018.7,12.5,0.0,0,1,0,0,Norte,2024-07-31,Bajo
2024-08-01,25.5,17.6,21.1,25.5,17.6,21.1,67.7,0.0,,22.4,1011.3,14.3,0.0,0,0,1,0,Norte,2024-08-01,Bajo
2024-08-02,29.3,21.5,24.8,29.3,21.5,24.8,57.2,0.0,61.5,30.6,1005.6,12.3,0.0,0,1,0,0,Norte,2024-08-02,Bajo
2024-08-03,24.4,11.6,16.1,24.4,11.6,16.1,81.7,10.29,64.8,29.5,1008.5,10.1,0.0,0,1,0,1,Oeste,2024-08-03,Bajo
2024-08-04,15.8,8.6,12.3,15.8,8.6,12.3,70.4,0.174,,12.5,1021.4,11.8,0.0,0,1,0,1,Este,2024-08-04,Bajo
2024-08-05,17.1,10.4,13.7,17.1,10.4,13.7,82.2,0.0,,19.4,1018.7,13.0,0.0,0,1,0,0,Este,2024-08-05,Bajo
2024-08-06,19.0,15.5,17.4,19.0,15.5,17.4,92.0,0.181,,17.5,1010.1,9.7,0.0,0,0,1,1,Norte,2024-08-06,Bajo
2024-08-07,15.5,9.6,11.4,15.5,8.9,11.4,86.4,0.198,50.0,23.7,1010.9,11.1,0.0,0,1,0,1,Oeste,2024-08-07,Bajo
2024-08-08,10.1,5.4,7.9,10.1,3.5,6.8,80.8,0.0,,14.2,1014.2,13.1,0.0,0,1,0,0,Norte,2024-08-08,Bajo
2024-08-09,10.8,5.0,9.1,10.8,2.9,8.2,82.3,0.842,50.0,26.0,1020.7,9.9,0.0,0,1,0,1,Sur,2024-08-09,Bajo
2024-08-10,14.8,2.4,8.1,14.8,-0.3,6.6,70.4,1.039,,26.6,1017.7,12.9,0.0,0,1,0,1,Norte,2024-08-10,Bajo
2024-08-11,13.0,8.0,10.8,13.0,3.4,10.0,66.7,0.0,57.6,37.1,1015.1,12.7,0.0,0,1,0,0,Oeste,2024-08-11,Bajo
2024-08-12,9.4,3.9,7.3,6.9,2.5,4.6,72.9,1.087,46.4,29.5,1024.3,10.1,0.0,0,1,0,1,Sur,2024-08-12,Bajo
2024-08-13,17.5,2.8,9.7,17.5,0.4,8.8,62.3,0.0,,22.3,1022.3,13.3,0.0,1,0,0,0,Norte,2024-08-13,Bajo
2024-08-14,19.5,5.4,12.6,19.5,3.9,12.1,55.8,0.0,,10.4,1018.8,14.3,0.0,0,1,0,0,Norte,2024-08-14,Bajo
2024-08-15,19.1,8.8,13.1,19.1,7.8,12.9,67.5,0.0,,12.4,1017.1,13.7,0.0,0,1,0,0,Este,2024-08-15,Bajo
2024-08-16,10.1,9.1,9.7,10.1,7.0,8.4,83.8,0.0,,15.1,1020.5,9.1,0.0,0,0,1,0,Sur,2024-08-16,Bajo
2024-08-17,15.6,10.4,12.5,15.6,10.4,12.5,83.5,0.0,,19.0,1020.6,11.7,0.0,0,1,0,0,Este,2024-08-17,Bajo
2024-08-18,14.9,10.1,12.8,14.9,10.1,12.8,91.4,0.18,,12.3,1017.8,8.2,0.0,0,1,0,1,Este,2024-08-18,Bajo
2024-08-19,13.9,10.1,11.8,13.9,10.1,11.8,93.5,1.257,48.2,21.4,1020.1,5.1,0.0,0,0,1,1,Sur,2024-08-19,Bajo
2024-08-20,12.5,9.1,10.4,12.5,6.5,9.5,80.1,0.0,51.8,24.8,1025.0,11.0,0.0,0,1,0,0,Este,2024-08-20,Bajo
2024-08-21,15.1,10.6,12.2,15.1,10.6,12.2,94.7,28.052,,19.1,1011.9,7.0,0.0,0,0,1,1,Este,2024-08-21,Bajo
2024-08-22,12.0,8.9,9.8,12.0,5.9,7.8,93.7,1.497,43.4,25.2,1012.2,6.5,0.0,0,0,1,1,Oeste,2024-08-22,Bajo
2024-08-23,9.1,7.6,8.4,6.7,4.5,5.7,79.4,2.335,44.6,25.4,1019.9,11.9,0.0,0,1,0,1,Oeste,2024-08-23,Bajo
2024-08-24,10.7,6.0,8.9,10.7,4.9,7.6,73.3,0.0,38.9,23.2,1025.9,14.4,0.0,0,1,0,0,Oeste,2024-08-24,Bajo
2024-08-25,9.3,7.5,8.3,7.8,4.2,5.7,75.3,0.0,,21.0,1029.4,12.9,0.0,0,0,1,0,Sur,2024-08-25,Bajo
2024-08-26,12.2,8.0,10.0,12.2,7.6,9.8,86.2,0.0,,11.7,1028.3,11.4,0.0,0,1,0,0,Sur,2024-08-26,Bajo
2024-08-27,14.8,5.9,10.1,14.8,5.0,10.0,84.1,0.017,,13.5,1027.4,9.0,0.0,0,1,0,1,Norte,2024-08-27,Bajo
2024-08-28,18.0,5.9,11.3,18.0,4.8,10.9,79.9,0.163,,16.7,1025.9,12.0,0.0,0,1,0,1,Este,2024-08-28,Bajo
2024-08-29,15.5,7.1,12.1,15.5,6.7,11.8,81.6,0.0,,14.9,1024.8,14.1,0.0,0,1,0,0,Este,2024-08-29,Bajo
2024-08-30,12.3,9.7,11.0,12.3,7.5,10.8,89.2,18.883,51.8,20.4,1026.0,8.7,0.0,0,1,0,1,Este,2024-08-30,Bajo
2024-08-31,11.7,10.4,11.0,11.7,10.4,11.0,95.0,24.706,55.4,23.7,1016.9,6.1,0.0,0,0,1,1,Este,2024-08-31,Bajo
2024-09-01,13.1,10.7,11.8,13.1,10.7,11.8,93.2,2.443,55.4,25.1,1015.2,4.3,0.0,0,0,1,1,Sur,2024-09-01,Bajo
2024-09-02,16.9,9.2,12.1,16.9,7.9,11.9,86.7,1.849,,17.0,1014.0,10.3,0.0,0,1,0,1,Norte,2024-09-02,Bajo
2024-09-03,17.2,8.7,12.2,17.2,8.7,12.2,83.1,0.361,40.7,21.6,1014.5,12.5,0.0,0,1,0,1,Oeste,2024-09-03,Bajo
2024-09-04,17.9,7.5,12.3,17.9,7.5,12.3,71.4,0.017,,18.1,1020.7,12.2,0.0,0,1,0,1,Oeste,2024-09-04,Bajo
2024-09-05,13.4,9.2,11.1,13.4,7.4,10.7,54.9,0.0,,16.8,1023.0,14.8,0.0,1,0,0,0,Sur,2024-09-05,Bajo
2024-09-06,19.8,8.5,13.8,19.8,6.5,13.1,59.4,0.0,50.0,22.4,1013.7,13.3,0.0,0,1,0,0,Norte,2024-09-06,Bajo
2024-09-07,21.0,9.9,14.5,21.0,9.9,14.5,67.9,0.0,,12.1,1014.9,13.6,0.0,0,1,0,0,Sur,2024-09-07,Bajo
2024-09-08,19.1,6.5,13.6,19.1,6.5,13.6,69.2,0.0,,20.4,1019.8,12.6,0.0,0,1,0,0,Este,2024-09-08,Bajo
2024-09-09,18.6,11.4,14.4,18.6,11.4,14.4,86.4,2.977,,20.2,1015.5,9.4,0.0,0,1,0,1,Este,2024-09-09,Bajo
2024-09-10,18.8,13.6,15.4,18.8,13.6,15.4,91.5,0.688,,13.0,1009.0,5.1,0.0,0,1,0,1,Oeste,2024-09-10,Bajo
2024-09-11,14.1,10.2,12.5,14.1,10.2,12.5,81.9,0.017,,16.3,1014.6,11.3,0.0,0,0,1,1,Sur,2024-09-11,Bajo
2024-09-12,18.2,6.7,12.4,18.2,6.6,12.4,72.0,0.0,,14.9,1018.8,12.8,0.0,0,1,0,0,Este,2024-09-12,Bajo
2024-09-13,17.1,8.0,12.8,17.1,7.4,12.7,81.9,0.0,,18.4,1015.8,11.7,0.0,0,1,0,0,Este,2024-09-13,Bajo
2024-09-14,14.2,9.8,12.4,14.2,9.8,12.4,75.4,0.0,,17.4,1021.9,14.1,0.0,0,1,0,0,Sur,2024-09-14,Bajo
2024-09-15,18.0,4.4,11.3,18.0,2.9,10.9,62.4,0.0,,12.0,1025.1,14.1,0.0,1,0,0,0,Norte,2024-09-15,Bajo
2024-09-16,23.4,8.4,15.2,23.4,6.8,15.0,58.8,0.0,,15.9,1023.6,14.4,0.0,1,0,0,0,Norte,2024-09-16,Bajo
2024-09-17,24.4,10.6,17.2,24.4,10.6,17.2,61.6,0.0,,17.3,1020.5,14.4,0.0,0,1,0,0,Norte,2024-09-17,Bajo
2024-09-18,25.5,13.4,18.9,25.5,13.4,18.9,71.4,0.0,,18.2,1016.0,14.2,0.0,0,1,0,0,Este,2024-09-18,Bajo
2024-09-19,24.5,14.0,18.5,24.5,14.0,18.5,80.7,16.547,58.8,30.5,1006.8,11.0,0.0,0,1,0,1,Norte,2024-09-19,Bajo
2024-09-20,19.9,12.3,16.5,19.9,12.3,16.5,72.2,0.361,,17.8,1013.9,11.4,0.0,0,1,0,1,Sur,2024-09-20,Bajo
2024-09-21,26.3,11.0,18.4,26.3,11.0,18.4,57.0,0.0,,25.6,1013.4,13.8,0.0,0,1,0,0,Norte,2024-09-21,Bajo
2024-09-22,24.9,15.5,19.5,24.9,15.5,19.5,82.8,0.356,46.4,21.9,1006.2,12.4,0.0,0,1,0,1,Norte,2024-09-22,Bajo
2024-09-23,18.2,13.9,15.5,18.2,13.9,15.5,61.6,0.0,,18.1,1014.3,13.2,0.0,0,1,0,0,Este,2024-09-23,Bajo
2024-09-24,18.3,14.0,15.8,18.3,14.0,15.8,68.9,0.0,59.4,24.9,1015.6,14.0,0.0,0,1,0,0,Este,2024-09-24,Bajo
2024-09-25,17.4,14.0,15.3,17.4,14.0,15.3,84.6,0.0,50.0,18.5,1015.3,11.0,0.0,0,1,0,0,Este,2024-09-25,Bajo
2024-09-26,16.5,12.8,14.5,16.5,12.8,14.5,80.0,0.207,48.2,29.2,1021.9,11.8,0.0,0,1,0,1,Sur,2024-09-26,Bajo
2024-09-27,18.3,9.7,14.1,18.3,9.7,14.1,82.4,0.705,,18.5,1020.9,13.8,0.0,0,1,0,1,Este,2024-09-27,Bajo
2024-09-28,24.2,11.9,17.6,24.2,11.9,17.6,73.1,0.0,,15.9,1016.6,13.9,0.0,0,1,0,0,Norte,2024-09-28,Bajo
2024-09-29,26.4,14.5,20.3,26.4,14.5,20.3,70.3,0.0,,15.7,1013.0,14.2,0.0,0,1,0,0,Norte,2024-09-29,Bajo
2024-09-30,32.4,17.6,21.9,33.6,17.6,22.2,80.7,5.856,48.2,21.3,1003.3,11.1,0.0,0,1,0,1,Norte,2024-09-30,Bajo
2024-10-01,17.4,11.4,15.0,17.4,11.4,15.0,81.6,0.087,,20.0,1009.9,12.3,0.0,0,1,0,1,Sur,2024-10-01,Bajo
2024-10-02,16.4,9.1,12.9,16.4,9.1,12.9,64.2,0.0,50.0,32.1,1017.9,13.9,0.0,0,1,0,0,Sur,2024-10-02,Bajo
2024-10-03,16.1,6.0,11.4,16.1,6.0,11.4,66.1,0.0,,19.2,1024.9,13.5,0.0,1,0,0,0,Sur,2024-10-03,Bajo
2024-10-04,20.4,6.8,13.6,20.4,5.9,13.4,63.2,0.0,,14.5,1023.4,14.4,0.0,0,1,0,0,Norte,2024-10-04,Bajo
2024-10-05,22.5,10.8,16.4,22.5,10.8,16.4,71.4,0.0,,13.3,1020.0,14.6,0.0,1,0,0,0,Este,2024-10-05,Bajo
2024-10-06,19.4,14.2,16.5,19.4,14.2,16.5,80.5,0.0,,20.6,1020.4,12.9,0.0,0,1,0,0,Este,2024-10-06,Bajo
2024-10-07,19.5,14.9,16.7,19.5,14.9,16.7,79.9,0.0,,16.4,1015.5,12.2,0.0,0,1,0,0,Este,2024-10-07,Bajo
2024-10-08,18.4,14.0,15.8,18.4,14.0,15.8,85.7,0.0,,16.8,1019.0,11.3,0.0,0,0,1,0,Este,2024-10-08,Bajo
2024-10-09,18.7,13.6,16.0,18.7,13.6,16.0,75.4,0.0,40.7,19.1,1024.0,13.6,0.0,0,1,0,0,Este,2024-10-09,Bajo
2024-10-10,19.8,13.0,16.1,19.8,13.0,16.1,87.0,0.868,,17.8,1016.6,10.3,0.0,0,1,0,1,Este,2024-10-10,Bajo
2024-10-11,24.0,16.3,18.8,24.0,16.3,18.8,77.8,0.017,40.7,17.5,1008.7,11.6,0.0,0,1,0,1,Sur,2024-10-11,Bajo
2024-10-12,21.4,13.1,16.7,21.4,13.1,16.7,75.8,2.338,,12.2,1017.6,13.7,0.0,0,1,0,1,Este,2024-10-12,Bajo
2024-10-13,19.7,14.0,16.4,19.7,14.0,16.4,71.2,0.163,,9.8,1023.8,14.3,0.0,0,1,0,1,Norte,2024-10-13,Bajo
2024-10-14,22.5,14.9,17.9,22.5,14.9,17.9,84.9,2.572,,17.2,1022.6,12.2,0.0,0,1,0,1,Este,2024-10-14,Bajo
2024-10-15,19.5,14.6,17.4,19.5,14.6,17.4,92.0,0.181,,17.8,1016.6,10.6,0.0,0,1,0,1,Sur,2024-10-15,Bajo
2024-10-16,19.1,14.2,16.5,19.1,14.2,16.5,83.8,0.163,,13.0,1016.9,11.0,0.0,0,1,0,1,Sur,2024-10-16,Bajo
2024-10-17,22.1,10.1,16.5,22.1,10.1,16.5,82.1,0.0,,12.5,1016.0,12.5,0.0,0,1,0,0,Este,2024-10-17,Bajo
2024-10-18,22.9,14.9,18.4,22.9,14.9,18.4,77.1,0.0,,14.3,1017.4,9.6,0.0,0,1,0,0,Este,2024-10-18,Bajo
2024-10-19,26.8,12.7,19.9,27.0,12.7,19.9,59.3,0.0,,18.4,1015.5,13.7,0.0,1,0,0,0,Este,2024-10-19,Bajo
2024-10-20,28.4,13.3,21.3,28.1,13.3,21.3,65.9,0.0,,19.7,1011.7,14.5,0.0,0,1,0,0,Norte,2024-10-20,Bajo
2024-10-21,31.9,17.9,24.3,33.9,17.9,25.0,70.6,0.0,,19.1,1012.4,14.3,0.0,1,0,0,0,Norte,2024-10-21,Bajo
2024-10-22,23.0,16.8,20.6,23.0,16.8,20.6,71.2,0.0,,17.3,1016.3,14.1,0.0,0,1,0,0,Este,2024-10-22,Bajo
2024-10-23,24.1,16.1,19.8,24.1,16.1,19.8,83.8,11.262,,18.4,1009.8,10.8,0.0,0,1,0,1,Este,2024-10-23,Bajo
2024-10-24,21.0,16.0,18.7,21.0,16.0,18.7,94.0,19.927,47.5,23.6,998.3,7.2,0.0,0,0,1,1,Sur,2024-10-24,Bajo
2024-10-25,20.0,11.5,15.4,20.0,11.5,15.4,83.1,5.855,62.9,24.4,1005.6,11.4,0.0,0,1,0,1,Oeste,2024-10-25,Bajo
2024-10-26,21.0,10.2,16.1,21.0,10.2,16.1,54.1,0.629,46.4,23.9,1015.9,14.0,0.0,0,0,0,1,Oeste,2024-10-26,Bajo
2024-10-27,24.5,10.9,18.3,24.5,10.9,18.3,65.8,0.0,,16.5,1019.4,13.3,0.0,1,0,0,0,Este,2024-10-27,Bajo
2024-10-28,27.3,13.7,21.4,27.5,13.7,21.4,61.7,0.0,,12.1,1017.5,14.2,0.0,1,0,0,0,Norte,2024-10-28,Bajo
2024-10-29,28.5,15.8,22.5,28.6,15.8,22.6,64.2,0.0,,12.7,1017.4,14.0,0.0,1,0,0,0,Norte,2024-10-29,Bajo
2024-10-30,28.6,17.5,22.9,29.4,17.5,23.0,67.6,0.0,,14.4,1016.9,13.5,0.0,1,0,0,0,Norte,2024-10-30,Bajo
2024-10-31,28.0,17.3,22.5,28.7,17.3,22.6,72.7,0.0,,21.4,1013.3,13.2,0.0,0,1,0,0,Este,2024-10-31,Bajo
2017-04-01,27.5,18.4,22.2,27.4,18.4,22.2,68.6,0.0,46.4,27.7,1023.0,11.2,0.0,0,1,0,0,Este,2017-04-01,Bajo
2017-04-02,26.7,16.5,21.3,27.2,16.5,21.4,70.1,0.0,45.9,31.5,1017.3,11.4,0.0,0,1,0,0,Este,2017-04-02,Bajo
2017-04-03,22.5,19.0,20.5,22.5,19.0,20.5,83.7,0.324,25.6,18.3,1013.8,11.2,0.0,0,1,0,1,Sur,2017-04-03,Bajo
2017-04-04,27.0,15.0,21.5,28.1,15.0,21.6,83.9,0.724,25.2,18.4,1010.6,9.6,0.0,0,1,0,1,Este,2017-04-04,Bajo
2017-04-05,25.0,15.0,20.4,25.0,15.0,20.4,76.0,0.0,41.0,24.2,1009.5,9.0,0.0,0,1,0,0,Oeste,2017-04-05,Bajo
2017-04-06,22.5,14.0,19.0,22.5,14.0,19.0,69.4,0.0,30.2,18.4,1015.4,11.2,0.0,0,1,0,0,Este,2017-04-06,Bajo
2017-04-07,26.6,13.9,20.2,26.6,13.9,20.2,66.7,0.0,48.2,31.7,1014.9,10.9,0.0,0,1,0,0,Este,2017-04-07,Bajo
2017-04-08,27.0,20.0,22.8,28.1,20.0,23.0,75.4,0.0,53.6,35.3,1014.0,11.3,0.0,0,1,0,0,Este,2017-04-08,Bajo
2017-04-09,25.6,22.0,23.1,25.6,22.0,23.1,86.3,4.628,50.0,27.7,1011.6,10.0,0.0,0,1,0,1,Este,2017-04-09,Bajo
2017-04-10,23.3,14.0,20.8,23.3,14.0,20.8,86.8,1.069,55.4,32.7,1003.7,9.9,0.0,0,1,0,1,Norte,2017-04-10,Bajo
2017-04-11,20.5,13.9,17.4,20.5,13.9,17.4,73.1,2.41,60.5,35.8,1012.7,10.4,0.0,0,1,0,1,Oeste,2017-04-11,Bajo
2017-04-12,18.5,14.0,16.1,18.5,14.0,16.1,55.5,0.0,31.7,24.1,1023.4,10.7,0.0,0,1,0,0,Sur,2017-04-12,Bajo
2017-04-13,20.1,9.6,15.4,20.1,8.4,15.3,68.7,0.0,19.4,19.4,1021.2,11.1,0.0,0,1,0,0,Este,2017-04-13,Bajo
2017-04-14,20.9,10.5,15.9,20.9,10.5,15.9,74.1,0.0,25.6,23.2,1020.3,10.9,0.0,1,0,0,0,Este,2017-04-14,Bajo
2017-04-15,21.4,11.8,16.8,21.4,11.8,16.8,79.2,0.0,33.1,23.4,1020.3,10.7,0.0,0,1,0,0,Sur,2017-04-15,Bajo
2017-04-16,21.0,17.0,18.6,21.0,17.0,18.6,72.1,0.106,45.4,27.8,1022.8,11.4,0.0,0,1,0,1,Sur,2017-04-16,Bajo
2017-04-17,20.0,14.4,17.5,20.0,14.4,17.5,71.3,0.642,34.2,21.5,1023.4,11.2,0.0,0,1,0,1,Sur,2017-04-17,Bajo
2017-04-18,21.6,12.1,17.3,21.6,12.1,17.3,75.5,0.0,29.9,26.9,1022.0,10.7,0.0,0,1,0,0,Este,2017-04-18,Bajo
2017-04-19,20.5,15.8,18.0,20.5,15.8,18.0,83.9,0.964,36.0,21.5,1015.0,10.4,0.0,0,1,0,1,Este,2017-04-19,Bajo
2017-04-20,19.5,14.0,18.1,19.5,14.0,18.1,93.4,24.379,27.7,16.6,1007.9,6.9,0.0,0,1,0,1,Oeste,2017-04-20,Bajo
2017-04-21,21.5,12.9,17.3,21.5,12.9,17.3,84.0,0.169,44.6,29.1,1009.5,9.0,0.0,0,1,0,1,Oeste,2017-04-21,Bajo
2017-04-22,18.0,10.0,15.1,18.0,10.0,15.1,57.4,0.0,35.3,24.1,1018.0,11.0,0.0,0,1,0,0,Oeste,2017-04-22,Bajo
2017-04-23,21.5,7.5,14.4,21.5,6.1,14.0,68.7,0.0,22.7,13.6,1019.3,11.5,0.0,0,1,0,0,Norte,2017-04-23,Bajo
2017-04-24,24.4,13.8,18.0,24.4,13.8,18.0,59.8,0.0,31.0,23.9,1014.5,11.6,0.0,0,1,0,0,Este,2017-04-24,Bajo
2017-04-25,20.6,14.5,17.2,20.6,14.5,17.2,91.9,0.0,63.0,44.6,1005.4,6.9,0.0,0,1,0,0,Este,2017-04-25,Bajo
2017-04-26,15.6,12.0,13.7,15.6,12.0,13.7,75.6,48.842,73.8,43.9,1002.2,9.4,0.0,0,1,0,1,Oeste,2017-04-26,Bajo
2017-04-27,21.1,11.7,15.8,21.1,11.7,15.8,53.6,0.087,51.5,33.5,1012.7,11.4,0.0,0,0,0,1,Oeste,2017-04-27,Bajo
2017-04-28,23.5,10.5,16.4,23.5,10.5,16.4,58.5,0.0,48.2,30.8,1016.4,11.4,0.0,1,0,0,0,Oeste,2017-04-28,Bajo
2017-04-29,23.2,12.0,16.8,23.2,12.0,16.8,68.9,0.0,26.6,18.6,1020.3,10.6,0.0,1,0,0,0,Oeste,2017-04-29,Bajo
2017-04-30,25.9,10.5,17.1,25.9,10.5,17.1,66.9,0.0,30.2,21.1,1020.7,10.1,0.0,1,0,0,0,Norte,2017-04-30,Bajo
2017-05-01,26.9,9.0,17.5,26.8,7.7,17.4,65.3,0.0,23.8,14.0,1020.2,11.4,0.0,1,0,0,0,Norte,2017-05-01,Bajo
2017-05-02,26.5,10.0,17.9,26.5,10.0,17.9,64.0,0.0,30.2,20.5,1017.0,10.8,0.0,1,0,0,0,Norte,2017-05-02,Bajo
2017-05-03,22.2,14.0,17.8,22.2,14.0,17.8,84.6,0.0,23.8,18.7,1018.3,8.6,0.0,0,1,0,0,Sur,2017-05-03,Bajo
2017-05-04,25.0,14.0,19.0,25.0,14.0,19.0,82.5,0.0,28.8,12.2,1016.3,8.5,0.0,0,1,0,0,Este,2017-05-04,Bajo
2017-05-05,24.2,13.0,17.6,24.2,13.0,17.6,87.5,0.0,19.4,14.8,1016.8,6.2,0.0,0,1,0,0,Norte,2017-05-05,Bajo
2017-05-06,23.9,14.0,17.9,23.9,14.0,17.9,86.3,0.0,34.6,25.1,1017.4,6.4,0.0,0,1,0,0,Norte,2017-05-06,Bajo
2017-05-07,26.3,16.0,20.4,26.3,16.0,20.4,78.7,0.0,43.2,25.8,1013.3,10.8,0.0,0,1,0,0,Norte,2017-05-07,Bajo
2017-05-08,20.1,16.0,17.9,20.1,16.0,17.9,92.9,38.51,42.5,27.7,1009.5,8.8,0.0,0,1,0,1,Sur,2017-05-08,Bajo
2017-05-09,17.1,11.1,15.4,17.1,11.1,15.4,76.8,0.245,37.4,26.2,1018.5,10.9,0.0,0,1,0,1,Sur,2017-05-09,Bajo
2017-05-10,15.5,11.4,13.6,15.5,11.4,13.6,67.9,0.0,35.6,22.3,1024.1,10.8,0.0,0,1,0,0,Sur,2017-05-10,Bajo
2017-05-11,16.5,5.0,12.9,16.5,5.0,12.9,83.7,0.0,34.6,22.3,1021.4,9.5,0.0,0,1,0,0,Este,2017-05-11,Bajo
2017-05-12,18.1,14.8,16.4,18.1,14.8,16.4,86.5,2.209,68.4,44.6,1014.1,9.9,0.0,0,1,0,1,Este,2017-05-12,Bajo
2017-05-13,17.5,15.5,16.2,17.5,15.5,16.2,97.1,5.856,33.8,21.9,1009.7,5.0,0.0,0,0,1,1,Sur,2017-05-13,Bajo
2017-05-14,17.1,15.0,16.0,17.1,15.0,16.0,86.3,1.653,32.8,20.4,1013.4,10.1,0.0,0,1,0,1,Sur,2017-05-14,Bajo
2017-05-15,18.0,10.0,13.9,18.0,10.0,13.9,90.2,0.245,25.6,11.2,1017.6,7.0,0.0,0,1,0,1,Oeste,2017-05-15,Bajo
2017-05-16,18.1,8.0,13.0,18.1,6.4,12.6,90.2,0.082,16.6,20.5,1019.1,6.4,0.0,0,0,0,1,Este,2017-05-16,Bajo
2017-05-17,18.1,6.0,12.8,18.1,3.7,12.5,85.7,0.0,28.8,26.8,1018.2,7.3,0.0,1,0,0,0,Este,2017-05-17,Bajo
2017-05-18,20.7,12.2,17.2,20.7,12.2,17.2,83.2,0.082,64.1,33.5,1012.9,10.9,0.0,0,1,0,1,Este,2017-05-18,Bajo
2017-05-19,18.8,15.0,17.1,18.8,15.0,17.1,92.6,96.194,79.2,29.5,1006.7,7.0,0.0,0,1,0,1,Este,2017-05-19,Bajo
2017-05-20,13.9,9.0,11.2,13.9,6.5,10.9,83.4,22.355,50.0,31.7,1010.0,10.5,0.0,0,1,0,1,Norte,2017-05-20,Bajo
2017-05-21,15.0,9.0,12.0,15.0,7.3,11.9,82.1,0.0,45.0,27.8,1010.8,10.8,0.0,0,1,0,0,Norte,2017-05-21,Bajo
2017-05-22,21.0,8.0,13.9,21.0,6.2,13.6,81.4,0.0,24.8,11.2,1017.3,10.8,0.0,0,1,0,0,Norte,2017-05-22,Bajo
2017-05-23,21.2,11.5,16.0,21.2,11.5,16.0,81.4,0.0,33.5,23.4,1017.7,10.9,0.0,0,1,0,0,Este,2017-05-23,Bajo
2017-05-24,18.4,12.0,15.7,18.4,12.0,15.7,96.1,0.0,22.7,15.5,1013.0,4.5,0.0,0,1,0,0,Este,2017-05-24,Bajo
2017-05-25,17.2,15.0,16.4,17.2,15.0,16.4,98.6,16.27,38.2,27.7,1008.6,3.0,0.0,0,0,1,1,Sur,2017-05-25,Bajo
2017-05-26,15.5,12.4,14.4,15.5,12.4,14.4,79.6,2.097,41.0,29.5,1017.6,10.3,0.0,0,1,0,1,Sur,2017-05-26,Bajo
2017-05-27,13.1,11.0,12.5,13.1,11.0,12.5,65.4,0.0,36.4,22.3,1027.7,10.8,0.0,0,1,0,0,Sur,2017-05-27,Bajo
2017-05-28,14.2,10.8,13.0,14.2,10.8,13.0,83.9,4.829,28.8,18.4,1024.8,8.9,0.0,0,1,0,1,Sur,2017-05-28,Bajo
2017-05-29,15.5,9.0,13.2,15.5,9.0,13.2,85.7,9.19,36.4,18.4,1022.9,10.8,0.0,0,1,0,1,Sur,2017-05-29,Bajo
2017-05-30,14.6,6.0,10.7,14.6,6.0,10.7,83.6,0.0,26.6,20.5,1024.8,8.2,0.0,0,1,0,0,Sur,2017-05-30,Bajo
2017-05-31,15.0,7.0,12.1,15.0,7.0,12.1,79.9,0.0,31.7,15.8,1023.0,10.6,0.0,0,1,0,0,Sur,2017-05-31,Bajo
2017-06-01,16.0,6.5,11.7,16.0,6.2,11.6,93.1,0.409,19.8,14.8,1019.6,7.3,0.0,0,1,0,1,Sur,2017-06-01,Bajo
2017-06-02,15.8,5.0,9.6,15.8,4.0,9.1,91.5,0.409,24.8,13.9,1019.3,3.9,0.0,0,1,0,1,Norte,2017-06-02,Bajo
